0.000000	86.261000	cafeteria_dut
96.261000	191.261000	callcenter_dut
191.261000	288.921000	car_dut
288.921000	387.358000	crossroad_dut
387.358000	484.336000	mensa_dut
484.336000	582.688000	pub_dut
582.668000	680.382000	road_dut
680.382000	777.531000	train_dut
777.531000	869.000000	voice_distractor_dut
